指标,地区,分类,国家,商品,贸易方式,时间,数值,month,year,time_index,goods_code,IPQ,XPQ,IQ,XQ,is_US
进口数量（第一数量）,合计,本期值,美国,0209 - 未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪及家禽脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,合计,03-2023,,03,2023,202303,0209,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0209 - 未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪及家禽脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,合计,04-2023,,04,2023,202304,0209,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0209 - 未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪及家禽脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,合计,05-2023,,05,2023,202305,0209,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0209 - 未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪及家禽脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,合计,06-2023,,06,2023,202306,0209,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0209 - 未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪及家禽脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,合计,07-2023,,07,2023,202307,0209,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0209 - 未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪及家禽脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,合计,08-2023,,08,2023,202308,0209,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0209 - 未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪及家禽脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,合计,09-2023,,09,2023,202309,0209,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0209 - 未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪及家禽脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,合计,10-2023,,10,2023,202310,0209,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0209 - 未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪及家禽脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,合计,11-2023,,11,2023,202311,0209,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0209 - 未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪及家禽脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,合计,12-2023,,12,2023,202312,0209,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0209 - 未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪及家禽脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,合计,01-2024,,01,2024,202401,0209,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0209 - 未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪及家禽脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,合计,02-2024,,02,2024,202402,0209,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0209 - 未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪及家禽脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,合计,03-2024,,03,2024,202403,0209,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0209 - 未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪及家禽脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,合计,04-2024,570327.0,04,2024,202404,0209,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0209 - 未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪及家禽脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,合计,05-2024,831162.0,05,2024,202405,0209,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0209 - 未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪及家禽脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,合计,06-2024,572178.0,06,2024,202406,0209,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0209 - 未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪及家禽脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,合计,07-2024,390270.0,07,2024,202407,0209,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0209 - 未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪及家禽脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,合计,08-2024,174615.0,08,2024,202408,0209,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0209 - 未炼制或用其他方法提取的不带瘦肉的肥猪肉、猪脂肪及家禽脂肪，鲜、冷、冻、干、熏、盐腌或盐渍的,合计,09-2024,,09,2024,202409,0209,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,01-2019,2561.0,01,2019,201901,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,02-2019,,02,2019,201902,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,03-2019,2024.0,03,2019,201903,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,04-2019,,04,2019,201904,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,05-2019,,05,2019,201905,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,06-2019,,06,2019,201906,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,07-2019,,07,2019,201907,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,08-2019,,08,2019,201908,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,09-2019,,09,2019,201909,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,10-2019,,10,2019,201910,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,11-2019,,11,2019,201911,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,12-2019,,12,2019,201912,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,01-2020,,01,2020,202001,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,02-2020,,02,2020,202002,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,03-2020,,03,2020,202003,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,04-2020,,04,2020,202004,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,05-2020,,05,2020,202005,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,06-2020,,06,2020,202006,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,07-2020,,07,2020,202007,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,08-2020,,08,2020,202008,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,09-2020,,09,2020,202009,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,10-2020,,10,2020,202010,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,11-2020,,11,2020,202011,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,12-2020,,12,2020,202012,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,01-2021,,01,2021,202101,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,02-2021,,02,2021,202102,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,03-2021,,03,2021,202103,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,04-2021,,04,2021,202104,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,05-2021,,05,2021,202105,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,06-2021,,06,2021,202106,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,07-2021,,07,2021,202107,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,08-2021,,08,2021,202108,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,09-2021,,09,2021,202109,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,10-2021,,10,2021,202110,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,11-2021,,11,2021,202111,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,12-2021,,12,2021,202112,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,01-2022,,01,2022,202201,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,02-2022,,02,2022,202202,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,03-2022,,03,2022,202203,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,04-2022,,04,2022,202204,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,05-2022,,05,2022,202205,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,06-2022,,06,2022,202206,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,07-2022,,07,2022,202207,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,08-2022,,08,2022,202208,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,09-2022,,09,2022,202209,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,10-2022,,10,2022,202210,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,11-2022,,11,2022,202211,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,12-2022,,12,2022,202212,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,01-2023,,01,2023,202301,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,02-2023,,02,2023,202302,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,03-2023,,03,2023,202303,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,04-2023,,04,2023,202304,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,05-2023,1252.0,05,2023,202305,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,06-2023,,06,2023,202306,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,07-2023,14411.0,07,2023,202307,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,08-2023,,08,2023,202308,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,09-2023,10935.0,09,2023,202309,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,10-2023,9108.0,10,2023,202310,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,11-2023,,11,2023,202311,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,12-2023,,12,2023,202312,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,01-2024,202.0,01,2024,202401,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,02-2024,,02,2024,202402,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,03-2024,,03,2024,202403,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,04-2024,,04,2024,202404,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,05-2024,,05,2024,202405,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,06-2024,,06,2024,202406,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,07-2024,,07,2024,202407,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,08-2024,,08,2024,202408,0210,False,False,True,False,True
进口数量（第一数量）,合计,本期值,美国,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,09-2024,,09,2024,202409,0210,False,False,True,False,True
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,01-2019,,01,2019,201901,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,02-2019,,02,2019,201902,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,03-2019,,03,2019,201903,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,04-2019,,04,2019,201904,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,05-2019,5700.0,05,2019,201905,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,06-2019,,06,2019,201906,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,07-2019,,07,2019,201907,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,08-2019,,08,2019,201908,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,09-2019,,09,2019,201909,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,10-2019,1500.0,10,2019,201910,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,11-2019,,11,2019,201911,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,12-2019,,12,2019,201912,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,01-2020,8500.0,01,2020,202001,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,02-2020,,02,2020,202002,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,03-2020,,03,2020,202003,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,04-2020,,04,2020,202004,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,05-2020,,05,2020,202005,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,06-2020,,06,2020,202006,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,07-2020,,07,2020,202007,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,08-2020,,08,2020,202008,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,09-2020,,09,2020,202009,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,10-2020,,10,2020,202010,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,11-2020,,11,2020,202011,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,12-2020,,12,2020,202012,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,01-2021,,01,2021,202101,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,02-2021,,02,2021,202102,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,03-2021,,03,2021,202103,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,04-2021,,04,2021,202104,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,05-2021,,05,2021,202105,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,06-2021,,06,2021,202106,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,07-2021,2850.0,07,2021,202107,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,08-2021,,08,2021,202108,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,09-2021,,09,2021,202109,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,10-2021,,10,2021,202110,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,11-2021,,11,2021,202111,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,12-2021,,12,2021,202112,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,01-2022,,01,2022,202201,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,02-2022,,02,2022,202202,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,03-2022,,03,2022,202203,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,04-2022,,04,2022,202204,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,05-2022,8000.0,05,2022,202205,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,06-2022,,06,2022,202206,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,07-2022,,07,2022,202207,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,08-2022,,08,2022,202208,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,09-2022,,09,2022,202209,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,10-2022,,10,2022,202210,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,11-2022,,11,2022,202211,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,12-2022,,12,2022,202212,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,01-2023,,01,2023,202301,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,02-2023,,02,2023,202302,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,03-2023,,03,2023,202303,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,04-2023,,04,2023,202304,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,05-2023,2000.0,05,2023,202305,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,06-2023,,06,2023,202306,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,07-2023,,07,2023,202307,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,08-2023,,08,2023,202308,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,09-2023,,09,2023,202309,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,10-2023,,10,2023,202310,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,11-2023,,11,2023,202311,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,12-2023,,12,2023,202312,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,01-2024,,01,2024,202401,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,02-2024,,02,2024,202402,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,03-2024,,03,2024,202403,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,04-2024,2190.0,04,2024,202404,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,05-2024,3940.0,05,2024,202405,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,06-2024,600.0,06,2024,202406,0101,False,False,False,True,False
出口数量（第一数量）,合计,本期值,合计,0101 - 马、驴、骡,合计,07-2024,2200.0,07,2024,202407,0101,False,False,False,True,False
