指标,地区,分类,国家,商品,贸易方式,时间,数值
进出口金额（美元）,合计,本期值,合计,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,07-2024,2681935.00000
进出口金额（美元）,合计,本期值,合计,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,08-2024,3175426.00000
进出口金额（美元）,合计,本期值,合计,0210 - 肉及食用杂碎，干、熏、盐腌或盐渍的；可供食用的肉或杂碎的细粉、粗粉,合计,09-2024,4856230.00000
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,01-2019,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,02-2019,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,03-2019,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,04-2019,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,05-2019,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,06-2019,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,07-2019,171019.00000
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,08-2019,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,09-2019,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,10-2019,104600.00000
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,11-2019,191393.00000
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,12-2019,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,01-2020,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,02-2020,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,03-2020,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,04-2020,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,05-2020,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,06-2020,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,07-2020,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,08-2020,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,09-2020,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,10-2020,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,11-2020,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,12-2020,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,01-2021,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,02-2021,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,03-2021,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,04-2021,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,05-2021,380700.00000
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,06-2021,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,07-2021,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,08-2021,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,09-2021,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,10-2021,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,11-2021,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,12-2021,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,01-2022,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,02-2022,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,03-2022,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,04-2022,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,05-2022,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,06-2022,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,07-2022,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,08-2022,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,09-2022,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,10-2022,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,11-2022,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,12-2022,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,01-2023,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,02-2023,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,03-2023,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,04-2023,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,05-2023,36394.00000
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,06-2023,3111154.00000
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,07-2023,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,08-2023,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,09-2023,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,10-2023,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,11-2023,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,12-2023,924119.00000
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,01-2024,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,02-2024,247570.00000
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,03-2024,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,04-2024,15000.00000
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,05-2024,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,06-2024,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,07-2024,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,08-2024,
进出口金额（美元）,合计,本期值,美国,0101 - 马、驴、骡,合计,09-2024,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,01-2019,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,02-2019,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,03-2019,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,04-2019,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,05-2019,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,06-2019,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,07-2019,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,08-2019,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,09-2019,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,10-2019,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,11-2019,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,12-2019,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,01-2020,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,02-2020,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,03-2020,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,04-2020,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,05-2020,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,06-2020,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,07-2020,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,08-2020,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,09-2020,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,10-2020,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,11-2020,1387154.00000
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,12-2020,7179741.00000
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,01-2021,1917125.00000
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,02-2021,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,03-2021,4128500.00000
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,04-2021,5806211.00000
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,05-2021,3839582.00000
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,06-2021,3133645.00000
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,07-2021,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,08-2021,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,09-2021,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,10-2021,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,11-2021,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,12-2021,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,01-2022,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,02-2022,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,03-2022,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,04-2022,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,05-2022,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,06-2022,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,07-2022,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,08-2022,4239000.00000
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,09-2022,2708415.00000
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,10-2022,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,11-2022,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,12-2022,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,01-2023,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,02-2023,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,03-2023,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,04-2023,2723727.00000
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,05-2023,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,06-2023,3521044.00000
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,07-2023,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,08-2023,1140440.00000
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,09-2023,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,10-2023,3104200.00000
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,11-2023,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,12-2023,5175150.00000
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,01-2024,2453400.00000
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,02-2024,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,03-2024,2727490.00000
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,04-2024,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,05-2024,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,06-2024,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,07-2024,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,08-2024,
进出口金额（美元）,合计,本期值,美国,0103 - 猪,合计,09-2024,1206260.00000
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,01-2019,
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,02-2019,
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,03-2019,
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,04-2019,
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,05-2019,
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,06-2019,
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,07-2019,
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,08-2019,
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,09-2019,
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,10-2019,
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,11-2019,
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,12-2019,
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,01-2020,
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,02-2020,
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,03-2020,
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,04-2020,
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,05-2020,
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,06-2020,802400.00000
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,07-2020,1192782.00000
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,08-2020,2423579.00000
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,09-2020,
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,10-2020,
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,11-2020,
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,12-2020,
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,01-2021,
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,02-2021,
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,03-2021,
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,04-2021,3936923.00000
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,05-2021,2512407.00000
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,06-2021,3044064.00000
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,07-2021,
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,08-2021,1564680.00000
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,09-2021,3708872.00000
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,10-2021,3771539.00000
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,11-2021,2759620.00000
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,12-2021,2306933.00000
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,01-2022,5797143.00000
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,02-2022,1755074.00000
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,03-2022,2495962.00000
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,04-2022,1812100.00000
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,05-2022,
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,06-2022,
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,07-2022,
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,08-2022,623568.00000
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,09-2022,623931.00000
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,10-2022,
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,11-2022,
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,12-2022,782340.00000
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,01-2023,
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,02-2023,2096140.00000
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,03-2023,2607068.00000
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,04-2023,1673424.00000
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,05-2023,936170.00000
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,06-2023,1607930.00000
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,07-2023,2939160.00000
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,08-2023,2220050.00000
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,09-2023,2117580.00000
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,10-2023,2707734.00000
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,11-2023,
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,12-2023,521560.00000
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,01-2024,1622729.00000
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,02-2024,4198909.00000
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,03-2024,5888388.00000
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,04-2024,4348313.00000
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,05-2024,5920798.00000
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,06-2024,3556300.00000
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,07-2024,2324430.00000
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,08-2024,3032290.00000
进出口金额（美元）,合计,本期值,美国,0105 - 家禽，即鸡、鸭、鹅、火鸡及珍珠鸡,合计,09-2024,4073730.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,01-2019,2910553.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,02-2019,1572702.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,03-2019,4304373.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,04-2019,2058576.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,05-2019,4034189.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,06-2019,3021569.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,07-2019,3391182.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,08-2019,3204733.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,09-2019,3368915.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,10-2019,2673118.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,11-2019,3579568.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,12-2019,4980806.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,01-2020,1574307.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,02-2020,326594.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,03-2020,162494.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,04-2020,699212.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,05-2020,533604.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,06-2020,269798.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,07-2020,379439.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,08-2020,82448.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,09-2020,400609.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,10-2020,789051.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,11-2020,796509.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,12-2020,667312.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,01-2021,605337.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,02-2021,356483.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,03-2021,921533.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,04-2021,685368.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,05-2021,605059.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,06-2021,793557.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,07-2021,442639.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,08-2021,424724.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,09-2021,467707.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,10-2021,967716.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,11-2021,809483.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,12-2021,932291.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,01-2022,789111.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,02-2022,716243.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,03-2022,844204.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,04-2022,685760.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,05-2022,885931.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,06-2022,808089.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,07-2022,221930.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,08-2022,917705.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,09-2022,1659611.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,10-2022,707032.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,11-2022,641816.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,12-2022,638121.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,01-2023,702561.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,02-2023,1218381.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,03-2023,909747.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,04-2023,1220431.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,05-2023,1133563.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,06-2023,1150057.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,07-2023,1218438.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,08-2023,904268.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,09-2023,1585161.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,10-2023,1538536.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,11-2023,1393599.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,12-2023,835500.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,01-2024,1591288.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,02-2024,1276320.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,03-2024,1553380.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,04-2024,1777941.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,05-2024,1553982.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,06-2024,1377021.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,07-2024,1854759.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,08-2024,1705732.00000
进出口金额（美元）,合计,本期值,美国,0106 - 其他活动物,合计,09-2024,2021612.00000
进出口金额（美元）,合计,本期值,美国,0201 - 鲜、冷牛肉,合计,01-2019,692752.00000
进出口金额（美元）,合计,本期值,美国,0201 - 鲜、冷牛肉,合计,02-2019,364098.00000
进出口金额（美元）,合计,本期值,美国,0201 - 鲜、冷牛肉,合计,03-2019,547189.00000
进出口金额（美元）,合计,本期值,美国,0201 - 鲜、冷牛肉,合计,04-2019,550774.00000
进出口金额（美元）,合计,本期值,美国,0201 - 鲜、冷牛肉,合计,05-2019,435313.00000
进出口金额（美元）,合计,本期值,美国,0201 - 鲜、冷牛肉,合计,06-2019,646877.00000
