指标,地区,分类,国家,商品,贸易方式,时间,数值
进口数量（第一数量）,合计,本期值,美国,020629 - 其他冻牛杂碎,合计,04-2021,331439.00000
进口数量（第一数量）,合计,本期值,美国,020629 - 其他冻牛杂碎,合计,05-2021,433151.00000
进口数量（第一数量）,合计,本期值,美国,020629 - 其他冻牛杂碎,合计,06-2021,410507.00000
进口数量（第一数量）,合计,本期值,美国,020629 - 其他冻牛杂碎,合计,07-2021,385998.00000
进口数量（第一数量）,合计,本期值,美国,020629 - 其他冻牛杂碎,合计,08-2021,664629.00000
进口数量（第一数量）,合计,本期值,美国,020629 - 其他冻牛杂碎,合计,09-2021,707553.00000
进口数量（第一数量）,合计,本期值,美国,020629 - 其他冻牛杂碎,合计,10-2021,708826.00000
进口数量（第一数量）,合计,本期值,美国,020629 - 其他冻牛杂碎,合计,11-2021,1010925.00000
进口数量（第一数量）,合计,本期值,美国,020629 - 其他冻牛杂碎,合计,12-2021,671978.00000
进口数量（第一数量）,合计,本期值,美国,020629 - 其他冻牛杂碎,合计,01-2022,894035.00000
进口数量（第一数量）,合计,本期值,美国,020629 - 其他冻牛杂碎,合计,02-2022,828452.00000
进口数量（第一数量）,合计,本期值,美国,020629 - 其他冻牛杂碎,合计,03-2022,1089653.00000
进口数量（第一数量）,合计,本期值,美国,020629 - 其他冻牛杂碎,合计,04-2022,1819304.00000
进口数量（第一数量）,合计,本期值,美国,020629 - 其他冻牛杂碎,合计,05-2022,1344016.00000
进口数量（第一数量）,合计,本期值,美国,020629 - 其他冻牛杂碎,合计,06-2022,1144405.00000
进口数量（第一数量）,合计,本期值,美国,020629 - 其他冻牛杂碎,合计,07-2022,1256233.00000
进口数量（第一数量）,合计,本期值,美国,020629 - 其他冻牛杂碎,合计,08-2022,1338017.00000
进口数量（第一数量）,合计,本期值,美国,020629 - 其他冻牛杂碎,合计,09-2022,1152976.00000
进口数量（第一数量）,合计,本期值,美国,020629 - 其他冻牛杂碎,合计,10-2022,680646.00000
进口数量（第一数量）,合计,本期值,美国,020629 - 其他冻牛杂碎,合计,11-2022,776087.00000
进口数量（第一数量）,合计,本期值,美国,020629 - 其他冻牛杂碎,合计,12-2022,855630.00000
进口数量（第一数量）,合计,本期值,美国,020629 - 其他冻牛杂碎,合计,01-2023,826941.00000
进口数量（第一数量）,合计,本期值,美国,020629 - 其他冻牛杂碎,合计,02-2023,540379.00000
进口数量（第一数量）,合计,本期值,美国,020629 - 其他冻牛杂碎,合计,03-2023,474684.00000
进口数量（第一数量）,合计,本期值,美国,020629 - 其他冻牛杂碎,合计,04-2023,893272.00000
进口数量（第一数量）,合计,本期值,美国,020629 - 其他冻牛杂碎,合计,05-2023,603287.00000
进口数量（第一数量）,合计,本期值,美国,020629 - 其他冻牛杂碎,合计,06-2023,931474.00000
进口数量（第一数量）,合计,本期值,美国,020629 - 其他冻牛杂碎,合计,07-2023,695396.00000
进口数量（第一数量）,合计,本期值,美国,020629 - 其他冻牛杂碎,合计,08-2023,911155.00000
进口数量（第一数量）,合计,本期值,美国,020629 - 其他冻牛杂碎,合计,09-2023,900309.00000
进口数量（第一数量）,合计,本期值,美国,020629 - 其他冻牛杂碎,合计,10-2023,676174.00000
进口数量（第一数量）,合计,本期值,美国,020629 - 其他冻牛杂碎,合计,11-2023,846158.00000
进口数量（第一数量）,合计,本期值,美国,020629 - 其他冻牛杂碎,合计,12-2023,887360.00000
进口数量（第一数量）,合计,本期值,美国,020629 - 其他冻牛杂碎,合计,01-2024,962214.00000
进口数量（第一数量）,合计,本期值,美国,020629 - 其他冻牛杂碎,合计,02-2024,856477.00000
进口数量（第一数量）,合计,本期值,美国,020629 - 其他冻牛杂碎,合计,03-2024,1351430.00000
进口数量（第一数量）,合计,本期值,美国,020629 - 其他冻牛杂碎,合计,04-2024,1070473.00000
进口数量（第一数量）,合计,本期值,美国,020629 - 其他冻牛杂碎,合计,05-2024,1387048.00000
进口数量（第一数量）,合计,本期值,美国,020629 - 其他冻牛杂碎,合计,06-2024,1076666.00000
进口数量（第一数量）,合计,本期值,美国,020629 - 其他冻牛杂碎,合计,07-2024,953325.00000
进口数量（第一数量）,合计,本期值,美国,020629 - 其他冻牛杂碎,合计,08-2024,1066732.00000
进口数量（第一数量）,合计,本期值,美国,020629 - 其他冻牛杂碎,合计,09-2024,774603.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,01-2019,5647850.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,02-2019,6563775.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,03-2019,11721025.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,04-2019,11238251.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,05-2019,19039418.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,06-2019,15877287.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,07-2019,18550145.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,08-2019,17224210.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,09-2019,18927166.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,10-2019,16388475.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,11-2019,14973001.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,12-2019,16880139.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,01-2020,15555439.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,02-2020,9621964.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,03-2020,18443722.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,04-2020,23679835.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,05-2020,32270804.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,06-2020,30489537.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,07-2020,21227178.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,08-2020,13919589.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,09-2020,21533943.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,10-2020,
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,11-2020,19613414.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,12-2020,21715071.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,01-2021,24150257.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,02-2021,25096856.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,03-2021,22489680.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,04-2021,24124400.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,05-2021,28748301.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,06-2021,26899602.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,07-2021,31295416.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,08-2021,27672013.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,09-2021,32538908.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,10-2021,32352106.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,11-2021,31832603.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,12-2021,24926145.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,01-2022,19959823.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,02-2022,22154311.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,03-2022,15048384.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,04-2022,15464354.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,05-2022,20526843.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,06-2022,23757238.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,07-2022,20854780.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,08-2022,19039591.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,09-2022,27866087.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,10-2022,23436506.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,11-2022,26771273.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,12-2022,29892548.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,01-2023,26612154.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,02-2023,21391750.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,03-2023,28850023.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,04-2023,22929637.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,05-2023,29568667.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,06-2023,24064534.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,07-2023,30172860.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,08-2023,28818070.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,09-2023,27167714.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,10-2023,20880772.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,11-2023,23796520.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,12-2023,18223833.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,01-2024,25758308.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,02-2024,23996809.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,03-2024,28880494.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,04-2024,28039119.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,05-2024,28375626.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,06-2024,24164873.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,07-2024,19148935.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,08-2024,24024097.00000
进口数量（第一数量）,合计,本期值,美国,020649 - 其他冻猪杂碎,合计,09-2024,29629881.00000
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,01-2019,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,02-2019,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,03-2019,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,04-2019,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,05-2019,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,06-2019,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,07-2019,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,08-2019,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,09-2019,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,10-2019,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,11-2019,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,12-2019,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,01-2020,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,02-2020,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,03-2020,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,04-2020,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,05-2020,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,06-2020,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,07-2020,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,08-2020,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,09-2020,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,10-2020,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,11-2020,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,12-2020,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,01-2021,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,02-2021,3705.00000
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,03-2021,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,04-2021,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,05-2021,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,06-2021,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,07-2021,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,08-2021,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,09-2021,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,10-2021,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,11-2021,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,12-2021,25643.00000
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,01-2022,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,02-2022,36.00000
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,03-2022,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,04-2022,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,05-2022,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,06-2022,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,07-2022,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,08-2022,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,09-2022,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,10-2022,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,11-2022,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,12-2022,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,01-2023,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,02-2023,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,03-2023,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,04-2023,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,05-2023,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,06-2023,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,07-2023,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,08-2023,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,09-2023,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,10-2023,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,11-2023,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,12-2023,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,01-2024,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,02-2024,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,03-2024,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,04-2024,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,05-2024,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,06-2024,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,07-2024,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,08-2024,
进口数量（第一数量）,合计,本期值,美国,020712 - 整只鸡，冻的,合计,09-2024,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,01-2019,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,02-2019,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,03-2019,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,04-2019,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,05-2019,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,06-2019,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,07-2019,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,08-2019,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,09-2019,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,10-2019,10796.00000
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,11-2019,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,12-2019,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,01-2020,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,02-2020,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,03-2020,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,04-2020,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,05-2020,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,06-2020,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,07-2020,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,08-2020,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,09-2020,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,10-2020,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,11-2020,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,12-2020,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,01-2021,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,02-2021,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,03-2021,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,04-2021,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,05-2021,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,06-2021,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,07-2021,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,08-2021,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,09-2021,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,10-2021,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,11-2021,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,12-2021,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,01-2022,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,02-2022,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,03-2022,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,04-2022,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,05-2022,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,06-2022,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,07-2022,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,08-2022,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,09-2022,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,10-2022,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,11-2022,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,12-2022,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,01-2023,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,02-2023,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,03-2023,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,04-2023,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,05-2023,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,06-2023,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,07-2023,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,08-2023,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,09-2023,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,10-2023,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,11-2023,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,12-2023,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,01-2024,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,02-2024,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,03-2024,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,04-2024,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,05-2024,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,06-2024,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,07-2024,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,08-2024,
进口数量（第一数量）,合计,本期值,美国,020713 - 鸡块及杂碎，鲜或冷的,合计,09-2024,
进口数量（第一数量）,合计,本期值,美国,020714 - 鸡块及杂碎，冻的,合计,01-2019,
进口数量（第一数量）,合计,本期值,美国,020714 - 鸡块及杂碎，冻的,合计,02-2019,
进口数量（第一数量）,合计,本期值,美国,020714 - 鸡块及杂碎，冻的,合计,03-2019,
进口数量（第一数量）,合计,本期值,美国,020714 - 鸡块及杂碎，冻的,合计,04-2019,
进口数量（第一数量）,合计,本期值,美国,020714 - 鸡块及杂碎，冻的,合计,05-2019,
进口数量（第一数量）,合计,本期值,美国,020714 - 鸡块及杂碎，冻的,合计,06-2019,
进口数量（第一数量）,合计,本期值,美国,020714 - 鸡块及杂碎，冻的,合计,07-2019,
进口数量（第一数量）,合计,本期值,美国,020714 - 鸡块及杂碎，冻的,合计,08-2019,
进口数量（第一数量）,合计,本期值,美国,020714 - 鸡块及杂碎，冻的,合计,09-2019,
进口数量（第一数量）,合计,本期值,美国,020714 - 鸡块及杂碎，冻的,合计,10-2019,
进口数量（第一数量）,合计,本期值,美国,020714 - 鸡块及杂碎，冻的,合计,11-2019,
进口数量（第一数量）,合计,本期值,美国,020714 - 鸡块及杂碎，冻的,合计,12-2019,
进口数量（第一数量）,合计,本期值,美国,020714 - 鸡块及杂碎，冻的,合计,01-2020,149520.00000
进口数量（第一数量）,合计,本期值,美国,020714 - 鸡块及杂碎，冻的,合计,02-2020,999138.00000
进口数量（第一数量）,合计,本期值,美国,020714 - 鸡块及杂碎，冻的,合计,03-2020,9129211.00000
进口数量（第一数量）,合计,本期值,美国,020714 - 鸡块及杂碎，冻的,合计,04-2020,16502856.00000
进口数量（第一数量）,合计,本期值,美国,020714 - 鸡块及杂碎，冻的,合计,05-2020,31560529.00000
进口数量（第一数量）,合计,本期值,美国,020714 - 鸡块及杂碎，冻的,合计,06-2020,42925694.00000
进口数量（第一数量）,合计,本期值,美国,020714 - 鸡块及杂碎，冻的,合计,07-2020,60361964.00000
进口数量（第一数量）,合计,本期值,美国,020714 - 鸡块及杂碎，冻的,合计,08-2020,47739272.00000
进口数量（第一数量）,合计,本期值,美国,020714 - 鸡块及杂碎，冻的,合计,09-2020,37986118.00000
进口数量（第一数量）,合计,本期值,美国,020714 - 鸡块及杂碎，冻的,合计,10-2020,
进口数量（第一数量）,合计,本期值,美国,020714 - 鸡块及杂碎，冻的,合计,11-2020,52490162.00000
进口数量（第一数量）,合计,本期值,美国,020714 - 鸡块及杂碎，冻的,合计,12-2020,66067319.00000
进口数量（第一数量）,合计,本期值,美国,020714 - 鸡块及杂碎，冻的,合计,01-2021,56214168.00000
进口数量（第一数量）,合计,本期值,美国,020714 - 鸡块及杂碎，冻的,合计,02-2021,37637985.00000
进口数量（第一数量）,合计,本期值,美国,020714 - 鸡块及杂碎，冻的,合计,03-2021,46528933.00000
