,time,code,IM_PQ,EX_PQ,IM_Q,EX_Q,IM_P,EX_P,year,gdp,population,lgdp,lpopu,lexp,limp,lexq,limq
190,04-2018,03,1005616541.0,1046142055.0,333378648.0,234647503.0,3.01643955614098,3.137999572786077,2018,86686870786621.5,7661177849,32.0933235555677,22.759431575066092,1.1435855181687273,1.104077180952514,19.2735949587673,19.624789483038754
191,04-2019,03,1301633280.0,1038993417.0,421918563.0,243235780.0,3.0850343979769383,2.4625449271830213,2019,87945574337517.8,7742724795,32.107739265635864,22.770019503293934,0.9011953384390057,1.1265628073687515,19.309541818945476,19.86032287470452
192,04-2020,03,1134399500.0,851932443.0,436645803.0,198329777.0,2.597985580546162,1.9510835490613887,2020,85577718250195.5,7821271846,32.08044606437664,22.78011301843261,0.6683848844356944,0.9547363680198266,19.105441743588592,19.894632904960577
193,04-2021,03,1069533919.0,877186787.0,285861765.0,183154605.0,3.741437470659988,3.068569827797712,2021,97527032881901.1,7888963821,32.21115071583,22.788730635043017,1.1212115989178022,1.3194698880265765,19.025841190198154,19.471018912777264
194,04-2022,03,1185623292.0,968039609.0,299402275.0,175472439.0,3.959967545336788,3.2332406592434877,2022,101225059591363.0,7951595433,32.24836746654863,22.796638428874658,1.173484934340819,1.3762358296107817,18.98299254580265,19.51729862845133
195,04-2023,03,1748912482.0,875323097.0,480216004.0,176137193.0,3.6419287725362857,1.8227695239411472,2023,105435039507024.0,8024997028,32.289116139929476,22.805827135619744,0.6003570609026389,1.2925134238753697,18.98677375502748,19.98974656897616
196,05-2017,03,665645272.0,1120849200.0,260437744.0,258007712.0,2.555870980052722,4.303712598585557,2017,81550955754739.3,7577110140,32.03224916478881,22.748397715886078,1.4594780452083342,0.9383930579535998,19.368500033912017,19.377874404031555
197,05-2018,03,989258797.0,1132429491.0,304370977.0,246158819.0,3.2501745296168627,3.7205567434900337,2018,86686870786621.5,7661177849,32.0933235555677,22.759431575066092,1.313873319315285,1.1787086963203497,19.321487491273995,19.53375783446532
198,05-2019,03,1233256650.0,1101849777.0,337379761.0,235560293.0,3.6553960627175854,3.265903602913513,2019,87945574337517.8,7742724795,32.107739265635864,22.770019503293934,1.1835364787769596,1.2962044492236522,19.277477459884327,19.636719741096165
199,05-2020,03,1122718775.0,863636650.0,364019398.0,195528244.0,3.0842278767792477,2.3725017258558294,2020,85577718250195.5,7821271846,32.08044606437664,22.78011301843261,0.8639449789435483,1.126301342977592,19.09121539754306,19.71271771538988
200,05-2021,03,1044187498.0,934953881.0,278926847.0,181289364.0,3.743589078035217,3.351968055624276,2021,97527032881901.1,7888963821,32.21115071583,22.788730635043017,1.2095476526294013,1.320044797793561,19.0156050088084,19.446460108273346
201,05-2022,03,1426762212.0,1194058405.0,344696561.0,208466009.0,4.139183193069338,3.464085633856962,2022,101225059591363.0,7951595433,32.24836746654863,22.796638428874658,1.2424487114849745,1.4204984720116727,19.155286559533987,19.658175054645913
202,05-2023,03,1860230195.0,895570549.0,425032412.0,195345764.0,4.3766784425842795,2.1070641290292937,2023,105435039507024.0,8024997028,32.289116139929476,22.805827135619744,0.7452955705379477,1.4762900902562914,19.090281695073607,19.867675987510186
203,06-2017,03,604680018.0,1105652481.0,241441265.0,259974139.0,2.504460113725796,4.579384890979593,2017,81550955754739.3,7577110140,32.03224916478881,22.748397715886078,1.5215646858270357,0.9180731878455529,19.376092718648177,19.30213679236704
204,06-2018,03,919487967.0,1053510852.0,260077399.0,214034893.0,3.5354397211577773,4.050758951184374,2018,86686870786621.5,7661177849,32.0933235555677,22.759431575066092,1.398904258916298,1.262837682322067,19.18164961109656,19.376489833140923
205,06-2019,03,1056628557.0,1022005114.0,291472281.0,224355904.0,3.6251425122651715,3.506354396698189,2019,87945574337517.8,7742724795,32.107739265635864,22.770019503293934,1.2545768643049955,1.2878936012621969,19.228744206064075,19.490455468324303
206,06-2020,03,1116720074.0,860433536.0,343271138.0,182122189.0,3.2531720566615188,2.5065711641623656,2020,85577718250195.5,7821271846,32.08044606437664,22.78011301843261,0.9189157491645265,1.1796305377806382,19.020188387906174,19.65403118265363
207,06-2021,03,1105272540.0,842670646.0,300451116.0,162485930.0,3.678710050123428,2.8046846928669753,2021,97527032881901.1,7888963821,32.21115071583,22.788730635043017,1.0312911236962188,1.3025621608731244,18.906101971370017,19.52079562316567
208,06-2022,03,1429346409.0,1035151414.0,355433950.0,179327991.0,4.021412161106164,2.912359424303728,2022,101225059591363.0,7951595433,32.24836746654863,22.796638428874658,1.068963551393478,1.3916331248024558,19.004727039051392,19.68884999529019
209,06-2023,03,1600755401.0,799248587.0,370583829.0,169256911.0,4.3195500605613315,2.156728179847265,2023,105435039507024.0,8024997028,32.289116139929476,22.805827135619744,0.7685923417782535,1.4631512441839154,18.94692830201016,19.730590236216994
210,07-2017,03,677075810.0,1012723960.0,238367390.0,226367929.0,2.840471634983292,4.248584338654712,2017,81550955754739.3,7577110140,32.03224916478881,22.748397715886078,1.4465858306601416,1.0439701070413308,19.237672237898668,19.289323696886534
211,07-2018,03,895281128.0,1135169213.0,221346989.0,234486306.0,4.044695308685676,5.128460152670069,2018,86686870786621.5,7661177849,32.0933235555677,22.759431575066092,1.6348054489525696,1.3974062222557206,19.272907747556975,19.215242114158556
212,07-2019,03,1196689586.0,975110604.0,334720308.0,217051441.0,3.5751926530851543,2.9132101659036476,2019,87945574337517.8,7742724795,32.107739265635864,22.770019503293934,1.0692556229558527,1.2740190636688806,19.195644938711105,19.62880583957244
213,07-2020,03,1012983306.0,898245172.0,310036668.0,187807720.0,3.2673016147883516,2.8972223762900198,2020,85577718250195.5,7821271846,32.08044606437664,22.78011301843261,1.0637524767283786,1.1839644499946365,19.05092923145478,19.55220113231945
214,07-2021,03,1156591396.0,849727988.0,312298393.0,159809692.0,3.703481740298292,2.7208849198273013,2021,97527032881901.1,7888963821,32.21115071583,22.788730635043017,1.0009571655687206,1.3092733880684198,18.88949424027078,19.559469676546826
215,07-2022,03,1755873326.0,1070598076.0,388222644.0,196014725.0,4.52285139246025,2.757690960447943,2022,101225059591363.0,7951595433,32.24836746654863,22.796638428874658,1.0143937210434786,1.509142633988714,19.093700341923878,19.777089557755353
