time,code,IM_PQ,EX_PQ,IM_Q,EX_Q,IM_P,EX_P,year,fdi,gdp,pop,tea,btea,gtea,lgdp,lpop,lfdi,lexp,limp,lexq,limq,len,dropped,missing1,rate,is_tea,i0901,i0902,i0903,tea_sq,tea_pr
05-2020,09061900,,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,8,1,1,7.127559523809524,0,0,0,0,3217.0,293.2
05-2020,09092100,,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,8,1,1,7.127559523809524,0,0,0,0,3217.0,293.2
05-2020,09093100,,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,8,1,1,7.127559523809524,0,0,0,0,3217.0,293.2
05-2020,09093200,,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,8,1,1,7.127559523809524,0,0,0,0,3217.0,293.2
05-2020,09096110,,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,8,1,1,7.127559523809524,0,0,0,0,3217.0,293.2
05-2020,09096290,,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,8,1,1,7.127559523809524,0,0,0,0,3217.0,293.2
05-2020,09101100,,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,8,1,1,7.127559523809524,0,0,0,0,3217.0,293.2
05-2020,09101200,,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,8,1,1,7.127559523809524,0,0,0,0,3217.0,293.2
05-2020,09103000,,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,8,1,1,7.127559523809524,0,0,0,0,3217.0,293.2
05-2020,09109100,2066.0,,33.0,,62.60606060606061,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,4.136862088213103,,3.4965075614664802,8,0,1,7.127559523809524,0,0,0,0,3217.0,293.2
05-2020,09109900,,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,8,1,1,7.127559523809524,0,0,0,0,3217.0,293.2
05-2020,090111,18.0,,1.0,,18.0,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,2.8903717578961645,,0.0,6,0,1,7.127559523809524,1,1,0,0,3217.0,293.2
05-2020,090121,,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,6,1,1,7.127559523809524,1,1,0,0,3217.0,293.2
05-2020,090122,18.0,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,6,0,1,7.127559523809524,1,1,0,0,3217.0,293.2
05-2020,090190,18.0,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,6,0,1,7.127559523809524,1,1,0,0,3217.0,293.2
05-2020,090210,10388.0,,227.0,,45.76211453744494,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,3.8234565553012363,,5.424950017481403,6,0,1,7.127559523809524,1,0,1,0,3217.0,293.2
05-2020,090220,67.0,,1.0,,67.0,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,4.204692619390966,,0.0,6,0,1,7.127559523809524,1,0,1,0,3217.0,293.2
05-2020,090230,95092.0,,15974.0,,5.952923500688619,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,1.783882443540829,,9.678717679477334,6,0,1,7.127559523809524,1,0,1,0,3217.0,293.2
05-2020,090240,13166.0,,552.0,,23.85144927536232,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,3.1718449817507266,,6.313548046277095,6,0,1,7.127559523809524,1,0,1,0,3217.0,293.2
05-2020,090300,,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,6,1,1,7.127559523809524,1,0,0,1,3217.0,293.2
05-2020,090411,,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,6,1,1,7.127559523809524,0,0,0,0,3217.0,293.2
05-2020,090412,,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,6,1,1,7.127559523809524,0,0,0,0,3217.0,293.2
05-2020,090421,,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,6,1,1,7.127559523809524,0,0,0,0,3217.0,293.2
05-2020,090422,,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,6,1,1,7.127559523809524,0,0,0,0,3217.0,293.2
05-2020,090619,,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,6,1,1,7.127559523809524,0,0,0,0,3217.0,293.2
05-2020,090921,,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,6,1,1,7.127559523809524,0,0,0,0,3217.0,293.2
05-2020,090931,,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,6,1,1,7.127559523809524,0,0,0,0,3217.0,293.2
05-2020,090932,,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,6,1,1,7.127559523809524,0,0,0,0,3217.0,293.2
05-2020,090961,,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,6,1,1,7.127559523809524,0,0,0,0,3217.0,293.2
05-2020,090962,,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,6,1,1,7.127559523809524,0,0,0,0,3217.0,293.2
05-2020,091011,,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,6,1,1,7.127559523809524,0,0,0,0,3217.0,293.2
05-2020,091012,,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,6,1,1,7.127559523809524,0,0,0,0,3217.0,293.2
05-2020,091030,,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,6,1,1,7.127559523809524,0,0,0,0,3217.0,293.2
05-2020,091091,2066.0,,33.0,,62.60606060606061,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,4.136862088213103,,3.4965075614664802,6,0,1,7.127559523809524,0,0,0,0,3217.0,293.2
05-2020,091099,,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,6,1,1,7.127559523809524,0,0,0,0,3217.0,293.2
05-2020,0901,54.0,,1.0,,54.0,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,3.9889840465642745,,0.0,4,0,1,7.127559523809524,1,1,0,0,3217.0,293.2
05-2020,0902,118713.0,,16754.0,,7.085651187776054,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,1.958071779684959,,9.726392314713754,4,0,1,7.127559523809524,1,0,1,0,3217.0,293.2
05-2020,0903,,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,4,1,1,7.127559523809524,1,0,0,1,3217.0,293.2
05-2020,0904,,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,4,1,1,7.127559523809524,0,0,0,0,3217.0,293.2
05-2020,0906,,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,4,1,1,7.127559523809524,0,0,0,0,3217.0,293.2
05-2020,0909,,,,,,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,,,,4,1,1,7.127559523809524,0,0,0,0,3217.0,293.2
05-2020,0910,2066.0,,33.0,,62.60606060606061,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,4.136862088213103,,3.4965075614664802,4,0,1,7.127559523809524,0,0,0,0,3217.0,293.2
05-2020,09,120833.0,,16788.0,,7.197581605908983,,2020,14934000.0,1013567.0,141212.0,293.18,28.81,197.63,13.828986350237285,11.85801758626588,16.519151050577783,,1.9737450815307807,,9.728419624453482,2,0,1,7.127559523809524,0,0,0,0,3217.0,293.2
05-2021,09011100,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,8,1,1,6.428516666666667,1,1,0,0,3307.84107,316.39612
05-2021,09012100,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,8,1,1,6.428516666666667,1,1,0,0,3307.84107,316.39612
05-2021,09012200,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,8,1,1,6.428516666666667,1,1,0,0,3307.84107,316.39612
05-2021,09019010,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,8,1,1,6.428516666666667,1,1,0,0,3307.84107,316.39612
05-2021,09019020,61.0,,0.0,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,8,0,1,6.428516666666667,1,1,0,0,3307.84107,316.39612
05-2021,09021010,53342.0,,2720.0,,19.611029411764704,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,2.9760921330561163,,7.908387159290043,8,0,1,6.428516666666667,1,0,1,0,3307.84107,316.39612
05-2021,09021090,13316.0,,258.0,,51.6124031007752,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,3.943762013773298,,5.552959584921617,8,0,1,6.428516666666667,1,0,1,0,3307.84107,316.39612
05-2021,09022010,191.0,,3.0,,63.666666666666664,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,4.15366113937852,,1.0986122886681098,8,0,1,6.428516666666667,1,0,1,0,3307.84107,316.39612
05-2021,09022090,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,8,1,1,6.428516666666667,1,0,1,0,3307.84107,316.39612
05-2021,09023010,27192.0,,451.0,,60.292682926829265,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,4.099210751873273,,6.111467339502679,8,0,1,6.428516666666667,1,0,1,0,3307.84107,316.39612
05-2021,09023020,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,8,1,1,6.428516666666667,1,0,1,0,3307.84107,316.39612
05-2021,09023090,23526.0,,978.0,,24.05521472392638,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,3.1803518014855694,,6.885509670034818,8,0,1,6.428516666666667,1,0,1,0,3307.84107,316.39612
05-2021,09024010,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,8,1,1,6.428516666666667,1,0,1,0,3307.84107,316.39612
05-2021,09024020,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,8,1,1,6.428516666666667,1,0,1,0,3307.84107,316.39612
05-2021,09024090,102.0,,3.0,,34.0,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,3.5263605246161616,,1.0986122886681098,8,0,1,6.428516666666667,1,0,1,0,3307.84107,316.39612
05-2021,09030000,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,8,1,1,6.428516666666667,1,0,0,1,3307.84107,316.39612
05-2021,09041100,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,8,1,1,6.428516666666667,0,0,0,0,3307.84107,316.39612
05-2021,09041200,235.0,,2.0,,117.5,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,4.7664383335842135,,0.6931471805599453,8,0,1,6.428516666666667,0,0,0,0,3307.84107,316.39612
05-2021,09042100,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,8,1,1,6.428516666666667,0,0,0,0,3307.84107,316.39612
05-2021,09042200,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,8,1,1,6.428516666666667,0,0,0,0,3307.84107,316.39612
05-2021,09061900,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,8,1,1,6.428516666666667,0,0,0,0,3307.84107,316.39612
05-2021,09092100,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,8,1,1,6.428516666666667,0,0,0,0,3307.84107,316.39612
05-2021,09093100,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,8,1,1,6.428516666666667,0,0,0,0,3307.84107,316.39612
05-2021,09093200,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,8,1,1,6.428516666666667,0,0,0,0,3307.84107,316.39612
05-2021,09096110,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,8,1,1,6.428516666666667,0,0,0,0,3307.84107,316.39612
05-2021,09096290,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,8,1,1,6.428516666666667,0,0,0,0,3307.84107,316.39612
05-2021,09101100,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,8,1,1,6.428516666666667,0,0,0,0,3307.84107,316.39612
05-2021,09101200,8388.0,,1005.0,,8.346268656716418,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,2.1218145715286343,,6.912742820493176,8,0,1,6.428516666666667,0,0,0,0,3307.84107,316.39612
05-2021,09103000,123.0,,4.0,,30.75,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,3.4258899942525267,,1.3862943611198906,8,0,1,6.428516666666667,0,0,0,0,3307.84107,316.39612
05-2021,09109100,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,8,1,1,6.428516666666667,0,0,0,0,3307.84107,316.39612
05-2021,09109900,478.0,,17.0,,28.11764705882353,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,3.33639738843524,,2.833213344056216,8,0,1,6.428516666666667,0,0,0,0,3307.84107,316.39612
05-2021,090111,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,6,1,1,6.428516666666667,1,1,0,0,3307.84107,316.39612
05-2021,090121,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,6,1,1,6.428516666666667,1,1,0,0,3307.84107,316.39612
05-2021,090122,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,6,1,1,6.428516666666667,1,1,0,0,3307.84107,316.39612
05-2021,090190,61.0,,0.0,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,6,0,1,6.428516666666667,1,1,0,0,3307.84107,316.39612
05-2021,090210,66658.0,,2978.0,,22.383478844862324,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,3.1083231351673772,,7.999007213243955,6,0,1,6.428516666666667,1,0,1,0,3307.84107,316.39612
05-2021,090220,191.0,,3.0,,63.666666666666664,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,4.15366113937852,,1.0986122886681098,6,0,1,6.428516666666667,1,0,1,0,3307.84107,316.39612
05-2021,090230,50718.0,,1429.0,,35.491952414275715,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,3.5693059782271153,,7.264730177929867,6,0,1,6.428516666666667,1,0,1,0,3307.84107,316.39612
05-2021,090240,102.0,,3.0,,34.0,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,3.5263605246161616,,1.0986122886681098,6,0,1,6.428516666666667,1,0,1,0,3307.84107,316.39612
05-2021,090300,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,6,1,1,6.428516666666667,1,0,0,1,3307.84107,316.39612
05-2021,090411,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,6,1,1,6.428516666666667,0,0,0,0,3307.84107,316.39612
05-2021,090412,235.0,,2.0,,117.5,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,4.7664383335842135,,0.6931471805599453,6,0,1,6.428516666666667,0,0,0,0,3307.84107,316.39612
05-2021,090421,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,6,1,1,6.428516666666667,0,0,0,0,3307.84107,316.39612
05-2021,090422,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,6,1,1,6.428516666666667,0,0,0,0,3307.84107,316.39612
05-2021,090619,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,6,1,1,6.428516666666667,0,0,0,0,3307.84107,316.39612
05-2021,090921,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,6,1,1,6.428516666666667,0,0,0,0,3307.84107,316.39612
05-2021,090931,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,6,1,1,6.428516666666667,0,0,0,0,3307.84107,316.39612
05-2021,090932,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,6,1,1,6.428516666666667,0,0,0,0,3307.84107,316.39612
05-2021,090961,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,6,1,1,6.428516666666667,0,0,0,0,3307.84107,316.39612
05-2021,090962,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,6,1,1,6.428516666666667,0,0,0,0,3307.84107,316.39612
05-2021,091011,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,6,1,1,6.428516666666667,0,0,0,0,3307.84107,316.39612
05-2021,091012,8388.0,,1005.0,,8.346268656716418,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,2.1218145715286343,,6.912742820493176,6,0,1,6.428516666666667,0,0,0,0,3307.84107,316.39612
05-2021,091030,123.0,,4.0,,30.75,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,3.4258899942525267,,1.3862943611198906,6,0,1,6.428516666666667,0,0,0,0,3307.84107,316.39612
05-2021,091091,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,6,1,1,6.428516666666667,0,0,0,0,3307.84107,316.39612
05-2021,091099,478.0,,17.0,,28.11764705882353,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,3.33639738843524,,2.833213344056216,6,0,1,6.428516666666667,0,0,0,0,3307.84107,316.39612
05-2021,0901,61.0,,0.0,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,4,0,1,6.428516666666667,1,1,0,0,3307.84107,316.39612
05-2021,0902,117669.0,,4413.0,,26.664174031271244,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,3.283320867809493,,8.392310009269547,4,0,1,6.428516666666667,1,0,1,0,3307.84107,316.39612
05-2021,0903,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,4,1,1,6.428516666666667,1,0,0,1,3307.84107,316.39612
05-2021,0904,235.0,,2.0,,117.5,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,4.7664383335842135,,0.6931471805599453,4,0,1,6.428516666666667,0,0,0,0,3307.84107,316.39612
05-2021,0906,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,4,1,1,6.428516666666667,0,0,0,0,3307.84107,316.39612
05-2021,0909,,,,,,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,,,,4,1,1,6.428516666666667,0,0,0,0,3307.84107,316.39612
05-2021,0910,8989.0,,1026.0,,8.761208576998051,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,2.1703338608426845,,6.933423025730715,4,0,1,6.428516666666667,0,0,0,0,3307.84107,316.39612
05-2021,09,126954.0,,5441.0,,23.332843227347915,,2021,18096000.0,1149237.0,141260.0,316.4,30.45,217.36,13.95460880187946,11.858357442962912,16.71120147733804,,3.1498619486184185,,8.601718146485926,2,0,1,6.428516666666667,0,0,0,0,3307.84107,316.39612
05-2022,09011100,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,8,1,1,6.7209,1,1,0,0,3392.70508,334.2053
05-2022,09012100,260.0,,10.0,,26.0,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,3.258096538021482,,2.302585092994046,8,0,1,6.7209,1,1,0,0,3392.70508,334.2053
05-2022,09012200,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,8,1,1,6.7209,1,1,0,0,3392.70508,334.2053
05-2022,09019010,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,8,1,1,6.7209,1,1,0,0,3392.70508,334.2053
05-2022,09019020,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,8,1,1,6.7209,1,1,0,0,3392.70508,334.2053
05-2022,09021010,32832.0,,1130.0,,29.054867256637166,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,3.369186016824055,,7.029972911706386,8,0,1,6.7209,1,0,1,0,3392.70508,334.2053
05-2022,09021090,7483.0,,119.0,,62.88235294117647,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,4.141265566968829,,4.77912349311153,8,0,1,6.7209,1,0,1,0,3392.70508,334.2053
05-2022,09022010,139.0,,1.0,,139.0,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,4.9344739331306915,,0.0,8,0,1,6.7209,1,0,1,0,3392.70508,334.2053
05-2022,09022090,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,8,1,1,6.7209,1,0,1,0,3392.70508,334.2053
05-2022,09023010,1047.0,,28.0,,37.392857142857146,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,3.621479700695333,,3.332204510175204,8,0,1,6.7209,1,0,1,0,3392.70508,334.2053
05-2022,09023020,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,8,1,1,6.7209,1,0,1,0,3392.70508,334.2053
05-2022,09023090,4158.0,,195.0,,21.323076923076922,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,3.0597899098542114,,5.272999558563747,8,0,1,6.7209,1,0,1,0,3392.70508,334.2053
05-2022,09024010,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,8,1,1,6.7209,1,0,1,0,3392.70508,334.2053
05-2022,09024020,,,,,,,2022,18913241.0,1204724.0,141175.0,334.21,34.03,226.85,14.00176105302878,11.857755534541038,16.755372816747435,,,,,8,1,1,6.7209,1,0,1,0,3392.70508,334.2053
