指标,地区,分类,国家,商品,贸易方式,时间,数值
进出口数量（第一数量）,合计,本期值,中国大陆,        090220 - 绿茶，内包装每件净重＞3kg,合计,04-2023,
进出口数量（第一数量）,合计,本期值,中国大陆,        090220 - 绿茶，内包装每件净重＞3kg,合计,05-2023,
进出口数量（第一数量）,合计,本期值,中国大陆,        090220 - 绿茶，内包装每件净重＞3kg,合计,06-2023,
进出口数量（第一数量）,合计,本期值,中国大陆,        090220 - 绿茶，内包装每件净重＞3kg,合计,07-2023,
进出口数量（第一数量）,合计,本期值,中国大陆,        090220 - 绿茶，内包装每件净重＞3kg,合计,08-2023,1710.00000
进出口数量（第一数量）,合计,本期值,中国大陆,        090220 - 绿茶，内包装每件净重＞3kg,合计,09-2023,
进出口数量（第一数量）,合计,本期值,中国大陆,        090220 - 绿茶，内包装每件净重＞3kg,合计,10-2023,
进出口数量（第一数量）,合计,本期值,中国大陆,        090220 - 绿茶，内包装每件净重＞3kg,合计,11-2023,18070.00000
进出口数量（第一数量）,合计,本期值,中国大陆,        090220 - 绿茶，内包装每件净重＞3kg,合计,12-2023,8040.00000
进出口数量（第一数量）,合计,本期值,中国大陆,        090220 - 绿茶，内包装每件净重＞3kg,合计,01-2024,
进出口数量（第一数量）,合计,本期值,中国大陆,        090220 - 绿茶，内包装每件净重＞3kg,合计,02-2024,
进出口数量（第一数量）,合计,本期值,中国大陆,        090220 - 绿茶，内包装每件净重＞3kg,合计,03-2024,
进出口数量（第一数量）,合计,本期值,中国大陆,        090220 - 绿茶，内包装每件净重＞3kg,合计,04-2024,
进出口数量（第一数量）,合计,本期值,中国大陆,        090220 - 绿茶，内包装每件净重＞3kg,合计,05-2024,
进出口数量（第一数量）,合计,本期值,中国大陆,        090220 - 绿茶，内包装每件净重＞3kg,合计,06-2024,
进出口数量（第一数量）,合计,本期值,中国大陆,        090220 - 绿茶，内包装每件净重＞3kg,合计,07-2024,
进出口数量（第一数量）,合计,本期值,中国大陆,        090220 - 绿茶，内包装每件净重＞3kg,合计,08-2024,
进出口数量（第一数量）,合计,本期值,中国大陆,        090220 - 绿茶，内包装每件净重＞3kg,合计,09-2024,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,01-2017,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,02-2017,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,03-2017,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,04-2017,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,05-2017,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,06-2017,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,07-2017,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,08-2017,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,09-2017,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,10-2017,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,11-2017,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,12-2017,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,01-2018,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,02-2018,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,03-2018,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,04-2018,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,05-2018,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,06-2018,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,07-2018,1.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,08-2018,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,09-2018,1.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,10-2018,1.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,11-2018,4.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,12-2018,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,01-2019,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,02-2019,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,03-2019,4.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,04-2019,3.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,05-2019,2.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,06-2019,2.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,07-2019,3.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,08-2019,6.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,09-2019,2.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,10-2019,2.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,11-2019,3.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,12-2019,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,01-2020,.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,02-2020,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,03-2020,3.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,04-2020,1.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,05-2020,1.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,06-2020,5.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,07-2020,1.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,08-2020,4.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,09-2020,1.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,10-2020,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,11-2020,2.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,12-2020,2.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,01-2021,.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,02-2021,3.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,03-2021,1.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,04-2021,2.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,05-2021,3.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,06-2021,2.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,07-2021,2.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,08-2021,1.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,09-2021,1.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,10-2021,.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,11-2021,1.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,12-2021,1.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,01-2022,1.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,02-2022,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,03-2022,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,04-2022,1.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,05-2022,1.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,06-2022,1.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,07-2022,1.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,08-2022,1.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,09-2022,1.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,10-2022,.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,11-2022,1.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,12-2022,.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,01-2023,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,02-2023,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,03-2023,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,04-2023,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,05-2023,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,06-2023,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,07-2023,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,08-2023,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,09-2023,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,10-2023,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,11-2023,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,12-2023,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,01-2024,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,02-2024,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,03-2024,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,04-2024,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,05-2024,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,06-2024,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,07-2024,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,08-2024,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022010 - 花茶，内包装每件净重＞3kg,合计,09-2024,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,01-2017,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,02-2017,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,03-2017,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,04-2017,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,05-2017,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,06-2017,24574.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,07-2017,25945.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,08-2017,21000.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,09-2017,200.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,10-2017,1924.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,11-2017,45.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,12-2017,2680.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,01-2018,2551.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,02-2018,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,03-2018,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,04-2018,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,05-2018,1225.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,06-2018,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,07-2018,1695.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,08-2018,400080.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,09-2018,235800.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,10-2018,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,11-2018,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,12-2018,1990.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,01-2019,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,02-2019,273120.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,03-2019,360.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,04-2019,2842.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,05-2019,51.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,06-2019,9534.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,07-2019,35.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,08-2019,6300.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,09-2019,150.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,10-2019,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,11-2019,5194.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,12-2019,2352.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,01-2020,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,02-2020,17010.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,03-2020,38360.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,04-2020,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,05-2020,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,06-2020,50.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,07-2020,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,08-2020,14924.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,09-2020,102000.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,10-2020,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,11-2020,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,12-2020,5040.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,01-2021,4480.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,02-2021,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,03-2021,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,04-2021,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,05-2021,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,06-2021,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,07-2021,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,08-2021,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,09-2021,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,10-2021,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,11-2021,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,12-2021,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,01-2022,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,02-2022,37440.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,03-2022,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,04-2022,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,05-2022,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,06-2022,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,07-2022,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,08-2022,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,09-2022,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,10-2022,1.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,11-2022,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,12-2022,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,01-2023,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,02-2023,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,03-2023,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,04-2023,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,05-2023,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,06-2023,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,07-2023,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,08-2023,1710.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,09-2023,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,10-2023,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,11-2023,18070.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,12-2023,8040.00000
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,01-2024,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,02-2024,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,03-2024,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,04-2024,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,05-2024,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,06-2024,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,07-2024,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,08-2024,
进出口数量（第一数量）,合计,本期值,中国大陆,            09022090 - 绿茶，内包装每件净重＞3kg,合计,09-2024,
进出口数量（第一数量）,合计,本期值,中国大陆,        090230 - 红茶及半发酵茶，内包装每件净重≤3kg,合计,01-2017,398.00000
进出口数量（第一数量）,合计,本期值,中国大陆,        090230 - 红茶及半发酵茶，内包装每件净重≤3kg,合计,02-2017,1534.00000
进出口数量（第一数量）,合计,本期值,中国大陆,        090230 - 红茶及半发酵茶，内包装每件净重≤3kg,合计,03-2017,49.00000
进出口数量（第一数量）,合计,本期值,中国大陆,        090230 - 红茶及半发酵茶，内包装每件净重≤3kg,合计,04-2017,272.00000
进出口数量（第一数量）,合计,本期值,中国大陆,        090230 - 红茶及半发酵茶，内包装每件净重≤3kg,合计,05-2017,1096.00000
进出口数量（第一数量）,合计,本期值,中国大陆,        090230 - 红茶及半发酵茶，内包装每件净重≤3kg,合计,06-2017,2669.00000
进出口数量（第一数量）,合计,本期值,中国大陆,        090230 - 红茶及半发酵茶，内包装每件净重≤3kg,合计,07-2017,4534.00000
进出口数量（第一数量）,合计,本期值,中国大陆,        090230 - 红茶及半发酵茶，内包装每件净重≤3kg,合计,08-2017,5901.00000
进出口数量（第一数量）,合计,本期值,中国大陆,        090230 - 红茶及半发酵茶，内包装每件净重≤3kg,合计,09-2017,2522.00000
进出口数量（第一数量）,合计,本期值,中国大陆,        090230 - 红茶及半发酵茶，内包装每件净重≤3kg,合计,10-2017,4456.00000
进出口数量（第一数量）,合计,本期值,中国大陆,        090230 - 红茶及半发酵茶，内包装每件净重≤3kg,合计,11-2017,3595.00000
进出口数量（第一数量）,合计,本期值,中国大陆,        090230 - 红茶及半发酵茶，内包装每件净重≤3kg,合计,12-2017,5410.00000
进出口数量（第一数量）,合计,本期值,中国大陆,        090230 - 红茶及半发酵茶，内包装每件净重≤3kg,合计,01-2018,5969.00000
进出口数量（第一数量）,合计,本期值,中国大陆,        090230 - 红茶及半发酵茶，内包装每件净重≤3kg,合计,02-2018,6836.00000
进出口数量（第一数量）,合计,本期值,中国大陆,        090230 - 红茶及半发酵茶，内包装每件净重≤3kg,合计,03-2018,2464.00000
进出口数量（第一数量）,合计,本期值,中国大陆,        090230 - 红茶及半发酵茶，内包装每件净重≤3kg,合计,04-2018,6834.00000
进出口数量（第一数量）,合计,本期值,中国大陆,        090230 - 红茶及半发酵茶，内包装每件净重≤3kg,合计,05-2018,2776.00000
进出口数量（第一数量）,合计,本期值,中国大陆,        090230 - 红茶及半发酵茶，内包装每件净重≤3kg,合计,06-2018,4092.00000
进出口数量（第一数量）,合计,本期值,中国大陆,        090230 - 红茶及半发酵茶，内包装每件净重≤3kg,合计,07-2018,4015.00000
进出口数量（第一数量）,合计,本期值,中国大陆,        090230 - 红茶及半发酵茶，内包装每件净重≤3kg,合计,08-2018,5613.00000
进出口数量（第一数量）,合计,本期值,中国大陆,        090230 - 红茶及半发酵茶，内包装每件净重≤3kg,合计,09-2018,3450.00000
进出口数量（第一数量）,合计,本期值,中国大陆,        090230 - 红茶及半发酵茶，内包装每件净重≤3kg,合计,10-2018,2683.00000
进出口数量（第一数量）,合计,本期值,中国大陆,        090230 - 红茶及半发酵茶，内包装每件净重≤3kg,合计,11-2018,5248.00000
进出口数量（第一数量）,合计,本期值,中国大陆,        090230 - 红茶及半发酵茶，内包装每件净重≤3kg,合计,12-2018,4784.00000
